nama,kategori,kecamatan,price_label,rating_avg,deskripsi,shortLink,is_kuesioner,photo_url,photo_source
"Pempek Flamboyan, Caman","Jajanan, Bakmie",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/yM9xTC5,0,https://api.jajanbekasi.web.id/foto/070_Pempek_Flamboyan_Caman.jpg,cached_disk
"Soto Mie Mang Awi 2, (d/h p. Kadir), Bulevard Hijau","Bakso & soto, Cepat saji",Medan Satria,25rb - 50rb,4.3,,https://gofood.link/a/yM9vqdd,0,,
"Pondok Bakmi Mas Suryo, Pondok Gede","Aneka nasi, Bakmie",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/l0nq,0,https://api.jajanbekasi.web.id/foto/069_Pondok_Bakmi_Mas_Suryo_Pondok_Gede.jpg,cached_disk
"Depot Jawa Timur, Pejuang Jaya","Bakmie, Bakso & soto, Minuman",Bekasi Utara,25rb - 50rb,4.8,,https://gofood.link/u/JpJj,0,https://api.jajanbekasi.web.id/foto/096_Depot_Jawa_Timur_Pejuang_Jaya.jpg,cached_disk
"Soto Mie Bogor Kang Kamil, Jatibening",Bakso & soto,Jatiasih,25rb - 50rb,4.5,,https://gofood.link/u/RZx5y,0,,
"Ponut Donat Kentang, Courts KHI",Jajanan,Medan Satria,50rb - 100rb,4.7,,https://gofood.link/u/Vr3B7p,0,,
"Nao Kao Thai Tea, Courts Harapan indah",Minuman,Medan Satria,10rb - 25rb,4.9,,https://gofood.link/a/yM8Vrmq,0,https://api.jajanbekasi.web.id/foto/02_Nao_Kao_Thai_Tea_Courts_Harapan_indah.jpg,cached
"Ayam & Bebek 46 Solo, Pondok Gede","Ayam & bebek, Aneka nasi",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/a/yM9fLYq,0,https://api.jajanbekasi.web.id/foto/095_Ayam_Bebek_46_Solo_Pondok_Gede.jpg,cached_disk
"RM. Padang Rajo Simpang Tigo, Bekasi Selatan","Ayam & bebek, Aneka nasi",Bekasi Selatan,25rb - 50rb,4.8,,https://gofood.link/u/aRgY8,0,https://api.jajanbekasi.web.id/foto/30_RM_Padang_Rajo_Simpang_Tigo_Bekasi_Selatan.jpg,cached
Fat-Fat Chinese Food,Seafood,Medan Satria,50rb - 100rb,4.8,,https://gofood.link/u/wy8Oa,0,https://api.jajanbekasi.web.id/foto/054_Fat-Fat_Chinese_Food.jpg,cached_disk
"Mie Ayam 4TUT, Medan Satria","Bakmie, Jajanan, Cepat saji",Medan Satria,25rb - 50rb,4.6,,https://gofood.link/u/2LAOy,0,,
"Bakmie Crown, Harapan Indah",Bakmie,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/a/yM9zgAy,0,,
"Pempek Yukyan, Mutiara Gading Timur Raya","Jajanan, Cepat saji",Mustika Jaya,25rb - 50rb,4.5,,https://gofood.link/u/Pjn45,0,,
Ganesh Cafe,"Aneka nasi, Minuman",Pondok Gede,25rb - 50rb,4.9,,https://gofood.link/a/yM8VHF7,0,https://api.jajanbekasi.web.id/foto/11_Ganesh_Cafe.jpg,cached
"Kimo Street Food, Al Husna",Aneka nasi,Bekasi Selatan,25rb - 50rb,4.9,,https://gofood.link/u/7mw0W,0,https://api.jajanbekasi.web.id/foto/04_Kimo_Street_Food_Al_Husna.jpg,cached
"Chatime x Cupbop, Lp Harapan Indah Bekasi","Sweets, Minuman, Kopi",Medan Satria,50rb - 100rb,4.7,,https://gofood.link/u/ZA3n5,0,,
"Warung Marenta, Medan Satria",Jajanan,Medan Satria,10rb - 25rb,0.0,,https://gofood.link/u/WgvN8,0,,
Mydelicio Kitchen,"Jajanan, Cepat saji, Chinese",Rawalumbu,50rb - 100rb,4.1,,https://gofood.link/u/2LPP3,0,,
"Sate Solo Pak Hasan, Mustika Jaya","Aneka nasi, Sate",Mustika Jaya,50rb - 100rb,4.6,,https://gofood.link/u/3aLja,0,,
"Richeese Factory, Jatibening","Cepat saji, Ayam & bebek, Aneka nasi",Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/Q5jQd,0,,
"Mie Ayam Jamur Suka Baru Cab. Senen, Medan Satria",Bakmie,Medan Satria,25rb - 50rb,4.6,,https://gofood.link/u/1GkA,0,,
"Ayam Bakar HPG, Perumahan Pondok Ungu Permai",Ayam & bebek,Bekasi Utara,25rb - 50rb,4.7,,https://gofood.link/a/yM9A2kJ,0,,
"Vina's Bakery, Harapan Indah",Roti,Medan Satria,10rb - 25rb,4.8,,https://gofood.link/u/DAnK,0,https://api.jajanbekasi.web.id/foto/Vinas_Bakery_Harapan_Indah.jpg,gofood_og
"Arung Coffeeshop, Jatibening","Roti, Kopi, Sweets",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/e7xkZ,0,https://api.jajanbekasi.web.id/foto/Arung_Coffeeshop_Jatibening.jpg,gofood_og
Mie Ayam 107,Bakmie,Jatiasih,25rb - 50rb,3.4,,https://gofood.link/u/5LqjQ,0,,
"Cafe & Resto Jaya, Bekasi","Aneka nasi, Barat, Bakmie",Medan Satria,25rb - 50rb,4.7,,https://gofood.link/a/yM9vgF7,0,,
"Sambel Judes Ny Poo Juara Pedes, California 2","Aneka nasi, Jajanan, Cepat saji",Bekasi Selatan,50rb - 100rb,3.8,,https://gofood.link/u/eqYv8,0,,
"Dod Den Thai Tea, Pondok Ungu Permai",Minuman,Bekasi Utara,25rb - 50rb,4.8,,https://gofood.link/u/MzLJZ,0,https://api.jajanbekasi.web.id/foto/100_Dod_Den_Thai_Tea_Pondok_Ungu_Permai.jpg,cached_disk
"Rangers Chicken by MOR, Pondok Ungu","Cepat saji, Ayam & bebek",Bekasi Utara,25rb - 50rb,4.0,"Sudah pesan Rangers Chicken hari ini?
Nikmati berbagai pilihan menu ayam goreng yang crunchy, fresh dan menggugah selera dari Rangers. Kalian bisa cobain menu khas disini yakni Boneless Chicken - ayam goreng tanpa tulang dengan topping sambal khas nusantara. Dijamin nendang banget! Ayo tunggu apa lagi, pesan sekarang.",https://gofood.link/u/e73wZ,0,,
"Mie Ayam Bangka 96, Ruko Jatibening Park",Bakmie,Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/qn9x,0,https://api.jajanbekasi.web.id/foto/099_Mie_Ayam_Bangka_96_Ruko_Jatibening_Park.jpg,cached_disk
"Soto Ayam Ceker Surabaya 28 Cak Kholil, Panggung","Bakso & soto, Ayam & bebek",Pondok Gede,25rb - 50rb,4.4,,https://gofood.link/u/z455g,0,,
"Family Chinese Food, Ruko Sentra Onderdil 2","Seafood, Chinese, Aneka nasi",Medan Satria,50rb - 100rb,4.8,,https://gofood.link/u/R13Q1,0,https://api.jajanbekasi.web.id/foto/098_Family_Chinese_Food_Ruko_Sentra_Onderdil_2.jpg,cached_disk
"Dons Burger Cafe, Pondok Ungu Permai",Cepat saji,Bekasi Utara,25rb - 50rb,4.6,,https://gofood.link/u/vr2Y,0,,
"Pasta Kangen_MGT, Mutiara Gading","Aneka nasi, Ayam & bebek, Pizza & pasta",Mustika Jaya,25rb - 50rb,4.8,,https://gofood.link/u/nL11x,0,https://api.jajanbekasi.web.id/foto/097_Pasta_Kangen_MGT_Mutiara_Gading.jpg,cached_disk
"Bebek Goreng H. Nur, Jatibening","Ayam & bebek, Minuman",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/v2LOZ,0,,
"Fat Pao Bekasi, Platinum Village 2","Cepat saji, Jajanan, Kopi",Jatiasih,10rb - 25rb,0.0,,https://gofood.link/u/2ydYD,0,,
"Dapur Azmya, Jatibening Baru","Minuman, Kopi, Bakmie, Jajanan",Pondok Gede,25rb - 50rb,3.7,,https://gofood.link/u/Mqxz0,0,,
"Soto Ayam Kumis, Pondok Gede",Bakso & soto,Jatiasih,10rb - 25rb,4.6,,https://gofood.link/u/xY7ge,0,,
"Bakmie Akim, Harapan Indah",Bakmie,Medan Satria,25rb - 50rb,4.6,,https://gofood.link/u/NVeP,0,,
"Bakmi & Seafood ""99"", Medan Satria","Bakmie, Seafood",Medan Satria,50rb - 100rb,4.7,,https://gofood.link/u/mAQ4,0,https://api.jajanbekasi.web.id/foto/Bakmi_Seafood_99_Medan_Satria.jpg,gofood_og
"Martabak Alim Premium Jatibening, Pondok gede",Martabak,Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/J3Npw,0,https://api.jajanbekasi.web.id/foto/37_Martabak_Alim_Premium_Jatibening_Pondok_gede.jpg,cached_disk
"RM Belut Juara Pedas, Pondok Gede","Aneka nasi, Ayam & bebek, Cepat saji",Pondok Gede,25rb - 50rb,4.3,,https://gofood.link/u/V5O1v,0,,
"YOSHINOYA BEEF BOWL, Harapan Indah Bekasi","Cepat saji, Jepang, Ayam & bebek, Aneka nasi",Medan Satria,50rb - 100rb,4.8,,https://gofood.link/u/zyJWn,0,https://api.jajanbekasi.web.id/foto/36_YOSHINOYA_BEEF_BOWL_Harapan_Indah_Bekasi.jpg,cached_disk
"RESTORAN 99, ASEM RWA MULYA","Bakmie, Aneka nasi, Seafood",Mustika Jaya,25rb - 50rb,4.4,,https://gofood.link/u/3deZR,0,,
"Martha Oven, Bekasi","Sate, Barat",Medan Satria,25rb - 50rb,0.0,,https://gofood.link/u/Mzawj,0,,
"Warung Seblak Azzahra, Rawalumbu","Cepat saji, Jajanan, Seafood",Rawalumbu,25rb - 50rb,4.7,,https://gofood.link/a/yM9aBCG,0,,
"AL Salad Buah & Sayur MGT, Mustika Jaya","Cepat saji, Jajanan, Sweets",Mustika Jaya,25rb - 50rb,4.4,,https://gofood.link/u/VdrBp,0,,
"Nasi Tim Ayam Lily, Pejuang","Chinese, Aneka nasi, Bakmie",Medan Satria,25rb - 50rb,4.8,,https://gofood.link/u/DMmQ4,0,https://api.jajanbekasi.web.id/foto/27_Nasi_Tim_Ayam_Lily_Pejuang.jpg,cached
"Gudeg Jogja Aseli , Monggo Mampir",Aneka nasi,Jatiasih,25rb - 50rb,4.5,"Gak Perlu jauh ke Jogja, kami ada di pinggiran Jakarta (Tombo Kangen Djogja)",https://gofood.link/u/AB82,0,,
"Bubur Berkat, Alamanda Indah 14",Aneka nasi,Medan Satria,25rb - 50rb,4.8,Restaurant yang menyediakan sarapan pagi dan makan siang dengan rasa authentic.,https://gofood.link/u/dQaR,0,https://api.jajanbekasi.web.id/foto/34_Bubur_Berkat_Alamanda_Indah_14.jpg,cached_disk
"Warkop Berkah Bendot, Jatiasih",,Jatiasih,10rb - 25rb,4.3,,https://gofood.link/u/Wd2WZ,0,,
"SATE SOLO 'pak Is', Jl,Kemang Sari Raya No 92","Sate, Aneka nasi, Cepat saji",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/yM9uW71,0,,
"Surabi Edun, Graha Indah","Jajanan, Minuman",Jatiasih,10rb - 25rb,2.9,,https://gofood.link/u/GKyby,0,,
"Domino's Pizza, Mutiara Gading Timur","Pizza & pasta, Cepat saji, Jajanan",Mustika Jaya,50rb - 100rb,4.7,,https://gofood.link/u/3dN4q,0,https://api.jajanbekasi.web.id/foto/Dominos_Pizza_Mutiara_Gading_Timur.jpg,gofood_og
Sate Maranggi Ibu Hj Yayah,Sate,Mustika Jaya,25rb - 50rb,4.7,,https://gofood.link/a/yM9nzyC,0,https://api.jajanbekasi.web.id/foto/Sate_Maranggi_Ibu_Hj_Yayah.jpg,gofood_og
"Hop Hop Bubble, Harapan Indah",Minuman,Medan Satria,25rb - 50rb,4.7,,https://gofood.link/u/ggn0d,0,,
"Aneka Sop & Soto ""Sakpore"", Medan Satria","Bakmie, Bakso & soto, Ayam & bebek, Aneka nasi, Cepat saji",Medan Satria,50rb - 100rb,4.5,,https://gofood.link/u/qra2v,0,,
"Sop Dan Soto Bude, Harapan Indah Raya","Ayam & bebek, Bakmie, Bakso & soto",Medan Satria,50rb - 100rb,4.4,,https://gofood.link/u/4LVMx,0,,
"Pizza Hut Delivery - PHD, Mustika Jaya","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Mustika Jaya,>100rb,4.7,,https://gofood.link/u/dLNm,0,https://api.jajanbekasi.web.id/foto/Pizza_Hut_Delivery_-_PHD_Mustika_Jaya.jpg,gofood_og
"Bakso Sahabat Mas Yani, Vila Asri","Bakmie, Bakso & soto",Mustika Jaya,25rb - 50rb,4.6,,https://gofood.link/u/LznV,0,https://api.jajanbekasi.web.id/foto/Bakso_Sahabat_Mas_Yani_Vila_Asri.jpg,gofood_og
"Nasi Uduk Pecel Ayam Bakar Ibu Ida, Jatikramat","Aneka nasi, Ayam & bebek, Bakso & soto",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/yM9VtZA,0,,
"Ayam Geprek Inna, Ruko Kemang Ifi Graha",Ayam & bebek,Jatiasih,25rb - 50rb,4.6,,https://gofood.link/a/yM9RHbu,0,,
"Tasaji Resto, Mustika Jaya","Aneka nasi, Cepat saji, Roti",Mustika Jaya,50rb - 100rb,4.3,,https://gofood.link/u/B8nN2,0,,
"Bakmi Mulia, Jatiasih","Seafood, Bakmie, Chinese",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/u/xRnq,0,,
"Soto Betmen (Betawi-Kebumen), Jatiasih","Bakso & soto, Ayam & bebek",Jatiasih,10rb - 25rb,4.7,,https://gofood.link/u/jbKv2,0,,
"Ungkep In Ayam Resto, Jatiasih","Ayam & bebek, Aneka nasi, Cepat saji",Jatiasih,50rb - 100rb,4.6,,https://gofood.link/u/xgdm0,0,,
"Sop Ayam Pak Miin Klaten, Jatiasih",Aneka nasi,Jatiasih,25rb - 50rb,4.6,,https://gofood.link/u/O1lzL,0,,
"Pizza Hut, Komsen Jati Asih Bekasi","Pizza & pasta, Jajanan",Jatiasih,>100rb,4.7,,https://gofood.link/a/yMa4XBo,0,,
"BPK Lompoh, Rawalumbu","Aneka nasi, Bakmie, Minuman",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/ZA1pr,0,,
"Sop Buntut Dan Soto Betawi 'Ibu Haji' 1996, Taman Bumyagara","Bakso & soto, Ayam & bebek, Aneka nasi",Mustika Jaya,50rb - 100rb,4.4,,https://gofood.link/u/PVv9Y,0,https://api.jajanbekasi.web.id/foto/Sop_Buntut_Dan_Soto_Betawi_Ibu_Haji_1996_Taman_Bumyagara.jpg,gofood_og
"HokBen, Jati Asih","Jepang, Cepat saji",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/u/Qx70M,0,,
"Martabak Pizza Orins, Jati Asih",Martabak,Jatiasih,50rb - 100rb,4.7,"Juara Partner GO-FOOD 2019: Kategori Partner Terbaik Jabodetabek & Kategori Martabak Jabodetabek
",https://gofood.link/u/wyDJx,0,,
"Bakso Balungan Komsen - Jatiasih, Jl Jatiasih Raya 42A",Bakso & soto,Jatiasih,25rb - 50rb,4.7,,https://gofood.link/u/nJ5zA,0,,
"Bakso Sakat Wonogiri, Jatiasih","Bakso & soto, Cepat saji, Bakmie",Jatiasih,25rb - 50rb,4.6,"BAKSO DAN MIE AYAM WONOGIRI diolah dengan bahan-bahan yang berkwalitas dan dengan resep asli wonogiri.
Halal,berkwalitas dan hemat.
",https://gofood.link/u/gxrQy,0,,
"Bebek Goreng H. Slamet, Jatiasih",Ayam & bebek,Pondok Gede,50rb - 100rb,4.5,,https://gofood.link/u/3NYP9,0,,
"Mie Jawir Gajah Mungkur, Jatirasa","Bakmie, Bakso & soto, Cepat saji",Jatiasih,25rb - 50rb,4.4,,https://gofood.link/u/pV70Z,0,,
"Gingerland Kitchen, Jati Bening Baru","Sweets, Jajanan, Minuman",Pondok Gede,50rb - 100rb,4.6,,https://gofood.link/a/yM934Cm,0,,
"KFC, Jatiasih Bekasi",Cepat saji,Jatiasih,50rb - 100rb,4.7,,https://gofood.link/u/rqRMb,0,,
"SBY (Susu Buah Yoghurt), Jatiasih","Jajanan, Minuman",Jatiasih,25rb - 50rb,3.4,,https://gofood.link/a/yM9kVCd,0,,
"Bakso,Siomay,Dimsum Dapur Manissa, Pondok Gede","Jajanan, Cepat saji, Martabak",Jatiasih,50rb - 100rb,4.5,,https://gofood.link/u/PVKW8,0,,
"Domino's Pizza, Jati Asih","Pizza & pasta, Cepat saji, Jajanan",Jatiasih,50rb - 100rb,4.7,,https://gofood.link/u/4jrbq,0,,
"Holland Bakery, Jatiasih","Roti, Sweets",Jatiasih,25rb - 50rb,4.8,,https://gofood.link/u/dMqMR,0,https://api.jajanbekasi.web.id/foto/22_Holland_Bakery_Jatiasih.jpg,cached
"Bebek Bentu, Jatiasih",Ayam & bebek,Jatiasih,50rb - 100rb,4.8,,https://gofood.link/u/Yg3eD,0,https://api.jajanbekasi.web.id/foto/33_Bebek_Bentu_Jatiasih.jpg,cached
Sahl Kebab & Co. Ruko Niaga,"Cepat saji, Jajanan, Timur Tengah",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/u/Dvwa,0,https://api.jajanbekasi.web.id/foto/32_Sahl_Kebab_Co_Ruko_Niaga.jpg,cached
"McDonald's, Jati Asih Bekasi","Cepat saji, Sweets, Jajanan",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/u/DMNlQ,0,https://api.jajanbekasi.web.id/foto/35_McDonalds_Jati_Asih_Bekasi.jpg,cached
"Pisang Nugget Kece dan NYOPEE - Kopi Kekinian, Bekasi","Jajanan, Sweets, Kopi",Jatiasih,25rb - 50rb,4.6,,https://gofood.link/a/yM9YxkE,0,,
"Mie Jamur Vilani, Jatiasih Bekasi",Bakmie,Jatiasih,50rb - 100rb,4.7,,https://gofood.link/u/PON58,0,,
"RESTAURANT 99, BUMY ANGGARA / GRAHA HARAPAN","Seafood, Aneka nasi, Bakmie",Mustika Jaya,25rb - 50rb,4.6,,https://gofood.link/u/4RO1,0,https://api.jajanbekasi.web.id/foto/RESTAURANT_99_BUMY_ANGGARA_GRAHA_HARAPAN.jpg,gofood_og
"Seblak Trisaka, Jatiasih","Cepat saji, Jajanan",Jatiasih,10rb - 25rb,4.6,,https://gofood.link/u/qDkKb,0,,
"BUDOR NASI KUNING, samping sekolah AL-MARJAN","Aneka nasi, Jajanan, Minuman",Jatiasih,10rb - 25rb,4.5,,https://gofood.link/u/25OW,0,,
"Bubble Drink Sosis Bakar & Hotang, Jatiasih","Minuman, Jajanan, Korea",Jatiasih,10rb - 25rb,4.5,,https://gofood.link/a/yM9nigW,0,,
"Ayam Gepuk Pak Gembus, Kemangsari",Ayam & bebek,Jatiasih,25rb - 50rb,4.6,,https://gofood.link/a/yM95iT3,0,,
"Gudeg Pawon Wiro, Mustika Jaya","Aneka nasi, Roti, Sweets",Mustika Jaya,10rb - 25rb,4.8,,https://gofood.link/u/8zllx,0,https://api.jajanbekasi.web.id/foto/19_Gudeg_Pawon_Wiro_Mustika_Jaya.jpg,cached
"Soto Ceker Jumbo Hj Sumi, Jatiasih",Bakso & soto,Jatiasih,25rb - 50rb,4.6,,https://gofood.link/u/2yznP,0,,
"Ari Frozen Food, Pondok Gede",Cepat saji,Pondok Gede,25rb - 50rb,4.6,,https://gofood.link/u/1MV7O,0,,
"Mommy's Kitchen, Pondok Gede","Aneka nasi, Ayam & bebek, Bakso & soto",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/WLJnA,0,https://api.jajanbekasi.web.id/foto/31_Mommys_Kitchen_Pondok_Gede.jpg,cached_disk
"Jus Buah Kedung 7, Duta Indah",Minuman,Jatiasih,10rb - 25rb,4.8,,https://gofood.link/u/e5M4,0,https://api.jajanbekasi.web.id/foto/Jus_Buah_Kedung_7_Duta_Indah.jpg,gofood_og
"Ayam Geprek HOTLah, Perum Duta Indah",Ayam & bebek,Pondok Gede,10rb - 25rb,4.2,"Harap sertakan pilihan level pedas	
Level 1= Cabe 1
Level Sedang = Cabe 3
Level Peda = Cabe 6
Level Pedas Bange = Cabe 8
Level Maximal = Cabe 10",https://gofood.link/u/JV38L,0,,
"Kedai Kashibu Ramen & Rice Bowl, Pondok Gede","Jepang, Ayam & bebek",Pondok Gede,25rb - 50rb,0.0,,https://gofood.link/u/0nxJM,0,,
"DAI Frozen (Pitu Nutritions), Ruko Pesona Taman Mini","Cepat saji, Minuman, Seafood",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/p5Jr,0,https://api.jajanbekasi.web.id/foto/052_DAI_Frozen_Pitu_Nutritions_Ruko_Pesona_Taman_Mini.jpg,cached_disk
"Pizza Hut Delivery - PHD,  Ruko Jati Makmur Residence Pondok Gede","Pizza & pasta, Cepat saji, Jajanan, Barat, Ayam & bebek",Pondok Gede,>100rb,4.7,,https://gofood.link/a/yM9YVoy,0,,
"RM. Sate Madura AL-MAD, Pondok Gede","Aneka nasi, Sate, Ayam & bebek",Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/a/yM8ZoWy,0,,
"Sepotong Rotiku, Dukuh Zamrud",Roti,Mustika Jaya,50rb - 100rb,4.5,,https://gofood.link/u/0dR1k,0,,
"Holland Bakery, Ruko Jati Makmur Residence","Roti, Sweets",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/y0dZ,0,https://api.jajanbekasi.web.id/foto/053_Holland_Bakery_Ruko_Jati_Makmur_Residence.jpg,cached_disk
"Domino's Pizza, Jati Makmur","Pizza & pasta, Cepat saji, Jajanan",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/agMwW,0,https://api.jajanbekasi.web.id/foto/49_Dominos_Pizza_Jati_Makmur.jpg,cached_disk
"Nikita Fried Chicken, Mustikajaya",Cepat saji,Mustika Jaya,10rb - 25rb,4.6,,https://gofood.link/u/5LR8,0,https://api.jajanbekasi.web.id/foto/Nikita_Fried_Chicken_Mustikajaya.jpg,gofood_og
"Bakmie 77 Seafood & Bakso Pitu, Antara, Pondok Gede","Bakso & soto, Bakmie, Seafood",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/a/yM9MvJ1,0,https://api.jajanbekasi.web.id/foto/48_Bakmie_77_Seafood_Bakso_Pitu_Antara_Pondok_Gede.jpg,cached_disk
"Makanan Ringan Bekasi, Villa Jatirasa",Jajanan,Jatiasih,25rb - 50rb,4.6,,https://gofood.link/a/yMa1Cab,0,,
"Truly Thai Tea, Pondok Gede",Minuman,Pondok Gede,10rb - 25rb,4.7,,https://gofood.link/a/yM93MMS,0,,
"Lontong Medan Selat Malaka Melayu Deli, Mustika Jaya","Aneka nasi, Bakso & soto, Cepat saji",Mustika Jaya,25rb - 50rb,4.6,,https://gofood.link/a/yM8UUXN,0,,
"Tahu Pedas Elit, Mustikas Jaya",Jajanan,Mustika Jaya,10rb - 25rb,4.8,,https://gofood.link/u/wVMx,0,,
"Yokobento, Ruko Duku Zamrud","Jepang, Ayam & bebek, Cepat saji",Mustika Jaya,25rb - 50rb,4.7,,https://gofood.link/u/bg4BW,0,,
"BAKMIE 99 SEAFOOD, DUKUH ZAMRUD","Bakmie, Aneka nasi, Seafood",Mustika Jaya,25rb - 50rb,4.7,,https://gofood.link/u/J3LAA,0,https://api.jajanbekasi.web.id/foto/BAKMIE_99_SEAFOOD_DUKUH_ZAMRUD.jpg,gofood_og
"Sate Tegal Barokah, Jati Makmur",Sate,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/Mqrl0,0,,
"Teras Pak Bendot, Pondok Gede",Ayam & bebek,Jatiasih,25rb - 50rb,0.0,,https://gofood.link/u/POrv1A,0,,
"Dapur Nadfa, Pondok Gede",Aneka nasi,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/nLPA5,0,,
"Bakso Mustika Komsen, Jatiasih",Bakso & soto,Jatiasih,25rb - 50rb,4.8,,https://gofood.link/a/yM9jDZ7,0,https://api.jajanbekasi.web.id/foto/068_Bakso_Mustika_Komsen_Jatiasih.jpg,cached_disk
"Ikan Bakar Laut Rohadi, Pondok Gede","Ayam & bebek, Seafood, Aneka nasi",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/wOkq,0,https://api.jajanbekasi.web.id/foto/067_Ikan_Bakar_Laut_Rohadi_Pondok_Gede.jpg,cached_disk
Sop Buntut Ibu Samino Senayan. Pondok Gede,"Ayam & bebek, Aneka nasi, Bakso & soto",Pondok Gede,50rb - 100rb,4.1,,https://gofood.link/u/kL4gN,0,,
"Dapur Mama Och, Jatiasih",Ayam & bebek,Jatiasih,25rb - 50rb,0.0,,https://gofood.link/u/rqZ30,0,,
"Warung Gudeg Ibu Umi, Pondok Gede","Ayam & bebek, Minuman, Aneka nasi",Pondok Gede,10rb - 25rb,4.3,,https://gofood.link/u/gkRpR,0,,
"Lapo Samosir Balige, Jatiasih","Aneka nasi, Barat",Jatiasih,25rb - 50rb,4.5,,https://gofood.link/u/zyMa2,0,,
"Rm Sunda Kelapa, Kranggan","Ayam & bebek, Aneka nasi",Jatiasih,50rb - 100rb,4.8,,https://gofood.link/u/mvNN4,0,https://api.jajanbekasi.web.id/foto/066_Rm_Sunda_Kelapa_Kranggan.jpg,cached_disk
"Huk Family Resto, Jatiasih","Pizza & pasta, Ayam & bebek, Barat",Jatiasih,50rb - 100rb,4.4,,https://gofood.link/u/Yg3PD,0,,
"Tahu Petis Yudhistira, Pondok Gede","Cepat saji, Jajanan",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/qv7d2,0,https://api.jajanbekasi.web.id/foto/065_Tahu_Petis_Yudhistira_Pondok_Gede.jpg,cached_disk
"Ayam Bakar Mbok Marikem, Mustika Jaya",Ayam & bebek,Mustika Jaya,50rb - 100rb,4.8,,https://gofood.link/a/yM9AHtN,0,,
"Ayam Kalasan Lela, Pondok Gede","Cepat saji, Aneka nasi, Jajanan",Pondok Gede,50rb - 100rb,0.0,,https://gofood.link/u/KOZ24,0,,
"Ayam MasMoy, Pondok Gede","Jajanan, Jepang",Pondok Gede,10rb - 25rb,0.0,,https://gofood.link/u/DMpQ,0,,
"Ngidham Bubur, Pondok Melati","Aneka nasi, Jajanan, Sweets",Pondok Melati,10rb - 25rb,4.8,,https://gofood.link/u/MK8bD0,0,https://api.jajanbekasi.web.id/foto/Ngidham_Bubur_Pondok_Melati.jpg,gofood_og
"Pancake Durian Bekasi, Grand Regency 6",Sweets,Mustika Jaya,50rb - 100rb,3.9,,https://gofood.link/u/4Lvzq,0,,
"Warung Sate Solo Pak Yanto , Pondok Gede, Samping Bebek Bu Yuyun","Sate, Aneka nasi",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/KOGLG,0,,
"Bakso Dan Mie Ayam Rengganis, Jati Makmur Raya",Minuman,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/gkbJq7,0,,
Rumah Makan Padang siKumbang Jaya,Aneka nasi,Jatiasih,10rb - 25rb,4.7,,https://gofood.link/u/VYdg,0,,
"Pecel Madiun Kembang Turi, Sapta Pesona Raya","Aneka nasi, Ayam & bebek",Jatiasih,10rb - 25rb,4.7,,https://gofood.link/u/rWgb,0,,
"J - Zone Cafe, Pondok Gede","Minuman, Jajanan, Barat",Pondok Gede,50rb - 100rb,4.5,,https://gofood.link/u/3a5N1,0,,
"Gado-Gado Dan Ketoptrak Mang Jajang, Warung Tenda Jatiwaringin",Aneka nasi,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/VVWLB,0,,
"Resto Nusantara, Jatiwaringin","Seafood, Aneka nasi, Ayam & bebek",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/yM9PjgS,0,,
"Palanta Upik Durian, Pondok Melati","Jajanan, Minuman, Sweets",Pondok Melati,50rb - 100rb,4.0,,https://gofood.link/u/J3Ndv,0,,
"BUBUR AYAM DAN KETOPRAK BAROKAH, JaTIMAKMUR","Aneka nasi, Cepat saji",Pondok Gede,10rb - 25rb,4.4,,https://gofood.link/a/yM91yK7,0,,
