displayName,ratings,priceLevel,tags,areaName
Kedai Resep Oma,"{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_MINUMAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_MINUMAN', 'displayName': 'Minuman', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Green Park Residence, Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Kopi Kila, Jatiwarna","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_COFFEE_SHOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_COFFEE_SHOP', 'displayName': 'Kopi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Gang Mawar, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Resepnya Eyang, Komplek Bulog","{'average': 4.6, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Yanatera 4, Green Park Residence, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Warkop 1899, 77 Termuda 2","{'average': 4.6, 'total': 0}",1,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_COFFEE_SHOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_COFFEE_SHOP', 'displayName': 'Kopi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Yon Armed, Cikiwul, Kota Bekasi, Jawa Barat, Jawa, 17152, Indonesia"
"Ayam Bakar 69, Jatimurni","{'average': 2.6, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_BAKMIE', 'tenantUid': 'gofood', 'uid': 'CUISINE_BAKMIE', 'displayName': 'Bakmie', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Alam Raya 2, Puri Gading, Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17426, Indonesia"
"Mr. Dimsum & Takoyaki, Jatiasih","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_JAPANESE', 'tenantUid': 'gofood', 'uid': 'CUISINE_JAPANESE', 'displayName': 'Jepang', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Rinjani III, Komplek BCA, Jatisari, Kota Bekasi, Jawa Barat, Jawa, 17426, Indonesia"
"Ayam Gepuk Pak Gembus, Jatiwarna","{'average': 4.2, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Starbucks, Jalan Kranggan, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Soto Betawi Bu Karni, Raya Hankam","{'average': 4.6, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Kranggan, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
Junacake Jatiwarna - pusat oleh oleh lapis talas & brownies,"{'average': 4.4, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Kranggan, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Ayam Bakar Aghniya, Pondok Melati","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Yanatera 5, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
"Holland Bakery, Jatiwarna","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ROTI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ROTI', 'displayName': 'Roti', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Holland Bakery Karawang, Jalan Kranggan, Jatiwarna, Kota Bekasi, Jawa Barat, Jawa, 17414, Indonesia"
"Bakso Rudal Pakde Sasak, Cipayung","{'average': 4.3, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Green Park Residence, Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17415, Indonesia"
Kampoeng Macan,"{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Cluster Bali 2, Jatisari, Kota Bekasi, Jawa Barat, Jawa, 17426, Indonesia"
"Bandeng Presto Citra Semarang, Grand Residence","{'average': 0, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_SEAFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_SEAFOOD', 'displayName': 'Seafood', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Grand Residence City, Mustika Park Place, Burangkeng, Kabupaten Bekasi, Jawa Barat, Jawa, 17155, Indonesia"
"Bakmi Seafood&chinesefood Bumartha, Hankam Raya","{'average': 4.4, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SEAFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_SEAFOOD', 'displayName': 'Seafood', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_BAKMIE', 'tenantUid': 'gofood', 'uid': 'CUISINE_BAKMIE', 'displayName': 'Bakmie', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_CHINESE', 'tenantUid': 'gofood', 'uid': 'CUISINE_CHINESE', 'displayName': 'Chinese', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Ayam Bakar Dan Ayam Penyet Ummu Dzikri, Setu Bekasi","{'average': 4.6, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_MINUMAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_MINUMAN', 'displayName': 'Minuman', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Grand Residence City, Mustika Park Place, Cijengkol, Kabupaten Bekasi, Jawa Barat, Jawa, 17320, Indonesia"
"Resto Tanah Deli, Hankam","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Kranggan, Jatiraden, Jatisampurna, Kota Bekasi, Jawa Barat, Jawa, 17433, Indonesia"
"Asinan Bogor Ibu Debby, Tarumanegara","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_THAI', 'tenantUid': 'gofood', 'uid': 'CUISINE_THAI', 'displayName': 'Thailand', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_KOREAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_KOREAN', 'displayName': 'Korea', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"SATE SOLO SOPO NYONO, GMM","{'average': 4.3, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SATE', 'tenantUid': 'gofood', 'uid': 'CUISINE_SATE', 'displayName': 'Sate', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Cijengkol, Kabupaten Bekasi, Jawa Barat, Jawa, 17320, Indonesia"
"Bakso Rudal Pakde, Pondok Melati","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatimurni, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Warkop 1899, Hankam","{'average': 4.4, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Mie Ayam Bakso 79, Jatiasih","{'average': 4.5, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_BAKMIE', 'tenantUid': 'gofood', 'uid': 'CUISINE_BAKMIE', 'displayName': 'Bakmie', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Komplek Bumi Dirgantara, Jatisari, Kota Bekasi, Jawa Barat, Jawa, 17426, Indonesia"
"RM Alit Sate Tegal, Raya Hankam","{'average': 4.6, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SATE', 'tenantUid': 'gofood', 'uid': 'CUISINE_SATE', 'displayName': 'Sate', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Gang Angkasa, Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Ayam Bakar Barbeque Dan Geprek 77, Jatisampurna","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","RT 05, Jatisari, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
Sop Iga 77,"{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","RT 05, Jatisari, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Seblak Mang Doddy, Setu","{'average': 4.1, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Mustika Park Place, Burangkeng, Kabupaten Bekasi, Jawa Barat, Jawa, 17320, Indonesia"
"Sop Ayam Mbah Min Klaten, Hankam","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Sate Solo Pak Bejo, Setu","{'average': 4.4, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SOTO_BAKSO_SOP', 'tenantUid': 'gofood', 'uid': 'CUISINE_SOTO_BAKSO_SOP', 'displayName': 'Bakso & soto', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SATE', 'tenantUid': 'gofood', 'uid': 'CUISINE_SATE', 'displayName': 'Sate', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan MT Haryono, Kabupaten Bekasi, Cileungsi, Bogor, Jawa Barat, Jawa, 17320, Indonesia"
"Seblak Sosmed 9, Bekasi","{'average': 4.5, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Raya Mess AL, RT 01, RW 07, Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Ochacha Thai Tea, Jatisampurna","{'average': 4.7, 'total': 0}",1,"[{'key': 'tenants/gofood/tags/CUISINE_MINUMAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_MINUMAN', 'displayName': 'Minuman', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_THAI', 'tenantUid': 'gofood', 'uid': 'CUISINE_THAI', 'displayName': 'Thailand', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Raya Mess AL, RT 01, RW 07, Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Pempek Kote Wongkito, Rawa Dollar","{'average': 4.7, 'total': 0}",1,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Raya Mess AL, RT 01, RW 07, Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Ayam Bakar Juara, Setu Bekasi","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Mustika Park Place, Burangkeng, Kabupaten Bekasi, Jawa Barat, Jawa, 17320, Indonesia"
"Savyra Bolen, Taman Rahayu Regency 2","{'average': 4.5, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ROTI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ROTI', 'displayName': 'Roti', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Teratai, Taman Rahayu Regency, Ciketingudik, Kabupaten Bekasi, Jawa Barat, Jawa, 17153, Indonesia"
"Ayam Bersih Berkah, Kranggan","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
Tsamara Resto & Function Hall,"{'average': 4.5, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SEAFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_SEAFOOD', 'displayName': 'Seafood', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Pancong Rasa 99, Raya Kranggan","{'average': 4.7, 'total': 0}",1,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Kranggan, Jatiraden, Jatisampurna, Kota Bekasi, Jawa Barat, Jawa, 17433, Indonesia"
"Seblak Warisan Mercubuana, Cibubur","{'average': 4.8, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_SNACKS_JAJANAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_SNACKS_JAJANAN', 'displayName': 'Jajanan', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jatiranggon, Kota Bekasi, Jawa Barat, Jawa, 17432, Indonesia"
"Rm Nasi Padang Kencana Minang, Marga Jaya","{'average': 4.7, 'total': 0}",2,"[{'key': 'tenants/gofood/tags/CUISINE_MINUMAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_MINUMAN', 'displayName': 'Minuman', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Minimarket Pintu Air 2 Marga Mulya, Jalan Insinyur Haji Juanda, Kayuringinjaya, Kota Bekasi, Jawa Barat, Jawa, 17141, Indonesia"
"Minum Yuk Kaka, Perjuangan","{'average': 4.8, 'total': 0}",4,"[{'key': 'tenants/gofood/tags/CUISINE_MINUMAN', 'tenantUid': 'gofood', 'uid': 'CUISINE_MINUMAN', 'displayName': 'Minuman', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Jalan Perjuangan, Bekasi Jaya, Kota Bekasi, Jawa Barat, Jawa, 17142, Indonesia"
"Solaria, La Terrazza Summarecon Bekasi","{'average': 4.7, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Bandar Djakarta, Jalan Bulevar Selatan, Summarecon Bekasi, Kota Bekasi, Jawa Barat, Jawa, 17142, Indonesia"
"JCO, Ruko Graha Boulevard Summarecon Bekasi","{'average': 4.5, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","J.CO Donuts & Coffee - Ruko Graha Bulevar Summarecon Bekasi, Jalan Bulevar Ahmad Yani, Summarecon Bekasi, Harapan Mulya, Kota Bekasi, Jawa Barat, Jawa, 17143, Indonesia"
"Mangkokku Rice Bowl, Ruko Topaz Summarecon Bekasi","{'average': 4.8, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_ANEKA_NASI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_NASI', 'displayName': 'Aneka nasi', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ANEKA_AYAM_BEBEK', 'tenantUid': 'gofood', 'uid': 'CUISINE_ANEKA_AYAM_BEBEK', 'displayName': 'Ayam & bebek', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_FASTFOOD', 'tenantUid': 'gofood', 'uid': 'CUISINE_FASTFOOD', 'displayName': 'Cepat saji', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Summarecon Bekasi, Harapan Mulya, Kota Bekasi, Jawa Barat, Jawa, 17143, Indonesia"
"Keikpop by The Food Chain, Summarecon Bekasi","{'average': 4.3, 'total': 0}",3,"[{'key': 'tenants/gofood/tags/CUISINE_SWEETS_DESSERTS', 'tenantUid': 'gofood', 'uid': 'CUISINE_SWEETS_DESSERTS', 'displayName': 'Sweets', 'description': '', 'taxonomy': 2, 'parentKey': ''}, {'key': 'tenants/gofood/tags/CUISINE_ROTI', 'tenantUid': 'gofood', 'uid': 'CUISINE_ROTI', 'displayName': 'Roti', 'description': '', 'taxonomy': 2, 'parentKey': ''}]","Indomaret, Jalan Bulevar Selatan, Summarecon Bekasi, Kota Bekasi, Jawa Barat, Jawa, 17142, Indonesia"
